province_id,city_id,district_id,subdistrict_id,kode_pos,kelurahan
11,1,1,2001,23773,Keude Bakongan
11,1,1,2002,23773,Ujong Mangki
11,1,1,2003,23773,Ujong Padang
11,1,1,2004,23773,Gampong Drien
11,1,1,2015,23773,Darul Ikhsan
11,1,1,2016,23773,Padang Beurahan
11,1,1,2017,23773,Gampong Baro
11,1,2,2001,23771,Fajar Harapan
11,1,2,2002,23771,Krueng Batee
11,1,2,2003,23771,Pasi Kuala Asahan
11,1,2,2004,23771,Gunung Pulo
11,1,2,2005,23771,Pulo Ie I
11,1,2,2006,23771,Jambo Manyang
11,1,2,2007,23771,Simpang Empat
11,1,2,2008,23771,Limau Purut
11,1,2,2009,23771,Pulo Kambing
11,1,2,2010,23771,Kampung Paya
11,1,2,2011,23771,Krueng Batu
11,1,2,2012,23771,Krueng Kluet
11,1,2,2013,23771,Alur Mas
11,1,2,2014,23771,Kampung Tinggi
11,1,2,2015,23771,Ruak
11,1,2,2016,23771,Simpang Lhee
11,1,2,2017,23771,Suaq Geuringgeng
11,1,2,2018,23771,Pasi Kuala Bau
11,1,2,2019,23771,Kedai Padang
11,1,2,2020,23771,Kotafajar
11,1,2,2021,23771,Gunung Pudung
11,1,3,2001,23772,Suaq Bakung
11,1,3,2002,23772,Rantau Binuang
11,1,3,2003,23772,Barat Daya
11,1,3,2004,23772,Sialang
11,1,3,2005,23772,Kapeh
11,1,3,2006,23772,Pulo Ie
11,1,3,2007,23772,Kedai Runding
11,1,3,2008,23772,Kedai Kandang
11,1,3,2009,23772,Gampong Luar
11,1,3,2010,23772,Ujung
11,1,3,2011,23772,Jua
11,1,3,2012,23772,Pasi Meurapat
11,1,3,2013,23772,Ujung Pasir
11,1,3,2014,23772,Geulumbuk
11,1,3,2015,23772,Pasie Lembang
11,1,3,2016,23772,Ujung Padang
11,1,3,2017,23772,Indra Damai
11,1,4,2001,23761,Bakau Hulu
11,1,4,2002,23761,Padang Bakau
11,1,4,2003,23761,Manggis Harapan
11,1,4,2004,23761,Pasar Lama
11,1,4,2005,23761,Apha
11,1,4,2006,23761,Ujung Batu
11,1,4,2007,23761,Pawoh
11,1,4,2008,23761,Dalam
11,1,4,2009,23761,Kota Palak
11,1,4,2010,23761,Cacang
11,1,4,2011,23761,Tengah Pisang
11,1,4,2012,23761,Pisang
11,1,4,2013,23761,Hulu Pisang
11,1,4,2014,23761,Tengah Baru
11,1,4,2015,23761,Lembah Baru
11,1,4,2016,23761,Padang Baru
11,1,5,2001,23754,Kuta Buloh Ii
11,1,5,2002,23754,Kuta Buloh I
11,1,5,2003,23754,Ie Dingen
11,1,5,2004,23754,Drien Jalo
11,1,5,2005,23754,Jambo Papeun
11,1,5,2006,23754,Buket Meuh
11,1,5,2007,23754,Blang Kuala
11,1,5,2008,23754,Rot Teungoh
11,1,5,2009,23754,Alue Baro
11,1,5,2010,23754,Ladang Tuha
11,1,5,2011,23754,Lhok Mamplam
11,1,5,2012,23754,Arun Tunggai
11,1,5,2013,23754,Blang Teungoh
11,1,5,2014,23754,Blang Bladeh
11,1,5,2015,23754,Ie Buboh
11,1,5,2016,23754,Keude Meukek
11,1,5,2017,23754,Kuta Baro
11,1,5,2018,23754,Tanjung Harapan
11,1,5,2019,23754,Labuhan Tarok
11,1,5,2020,23754,Lhok Aman
11,1,5,2021,23754,Alue Meutuah
11,1,5,2022,23754,Ladang Baro
11,1,5,2023,23754,Labuhan Tarok Ii
11,1,6,2001,23752,Dalam
11,1,6,2002,23752,Subarang
11,1,6,2003,23752,Kuta Baru
11,1,6,2004,23752,Gunung Ketek
11,1,6,2005,23752,Ladang Panton Luas
11,1,6,2006,23752,Madat
11,1,6,2007,23752,Alur Seumerah
11,1,6,2008,23752,Tengah
11,1,6,2009,23752,Gunung Cut
11,1,6,2010,23752,Alur Pinang
11,1,6,2011,23752,Kuta Blang
11,1,6,2012,23752,Batee Tunggai
11,1,6,2013,23752,Ujung Tanah
11,1,6,2014,23752,Ujung Kampung
11,1,6,2015,23752,Jilatang
11,1,6,2016,23752,Luar
11,1,6,2017,23752,Lubuk Layu
11,1,6,2018,23752,Suaq Hulu
11,1,6,2019,23752,Tampang
11,1,6,2020,23752,Payonan Gadang
11,1,6,2021,23752,Gadang
11,1,6,2022,23752,Baru
11,1,6,2023,23752,Ladang Kasik Putih
11,1,6,2024,23752,Air Sialang Hilir.
11,1,6,2025,23752,Air Sialang Hulu
11,1,6,2026,23752,Air Sialang Tengah
11,1,6,2027,23752,Balai
11,1,6,2028,23752,Arafah
11,1,7,2001,23753,Sikulat
11,1,7,2002,23753,Sawang I
11,1,7,2003,23753,Meuligo
11,1,7,2004,23753,Lhok Pawoh
11,1,7,2005,23753,Sawang Ii
11,1,7,2006,23753,Ujung Karang
11,1,7,2007,23753,Trieng Meuduro Baroh
11,1,7,2008,23753,Trieng Meuduro Tunong
11,1,7,2009,23753,Panton Luas
11,1,7,2010,23753,Simpang Tiga
11,1,7,2011,23753,Kuta Baro
11,1,7,2012,23753,Blang Geulinggang
11,1,7,2013,23753,Mutiara
11,1,7,2014,23753,Ujung Padang
11,1,7,2015,23753,Sawang Bau
11,1,8,2001,23718,Lhok Keutapang
11,1,8,2002,23717,Hilir
11,1,8,2003,23713,Padang
11,1,8,2004,23714,Hulu
11,1,8,2005,23716,Jambo Apha
11,1,8,2006,23712,Tepi Air
11,1,8,2007,23711,Pasar
11,1,8,2008,23715,Lhok Bengkuang
11,1,8,2009,23711,Panton Luas
11,1,8,2010,23711,Gunung Kerambil
11,1,8,2011,23711,Air Berudang
11,1,8,2012,23711,Batu Itam
11,1,8,2013,23711,Panjupian
11,1,8,2014,23711,Lhok Rukam
11,1,8,2015,23711,Air Pinang
11,1,8,2016,23712,Lhok Bengkuang Timur
11,1,9,2001,23774,Keude Trumon
11,1,9,2002,23774,Ujong Tanoh
11,1,9,2003,23774,Sigleng
11,1,9,2004,23774,Ie Meudama
11,1,9,2005,23774,Tuepin Tinggi
11,1,9,2006,23774,Kuta Baro
11,1,9,2007,23774,Panton Bilie
11,1,9,2012,23774,Kuta Padang
11,1,9,2013,23774,Raket
11,1,9,2014,23774,Gampong Teungoh
11,1,9,2015,23774,Seuneubok Jaya
11,1,9,2016,23774,Padang Harapan
11,1,10,2001,23755,Ladang Teungoh
11,1,10,2002,23755,Pucok Krueng
11,1,10,2003,23755,Silolo
11,1,10,2004,23755,Kampung Baru
11,1,10,2005,23755,Panton Bili
11,1,10,2006,23755,Paya Ateuk
11,1,10,2007,23755,Ladang Tuha
11,1,10,2008,23755,Mata Ie
11,1,10,2009,23755,Ujong Batee
11,1,10,2010,23755,Lhok Sialang Cut
11,1,10,2011,23755,Seuneubok
11,1,10,2012,23755,Ie Mirah
11,1,10,2013,23755,Pasie Rasian
11,1,10,2014,23755,Ujung Padang Rasian
11,1,10,2015,23755,Krueng Kalee
11,1,10,2016,23755,Lhok Sialang Rayeuk
11,1,10,2017,23755,Gampong Baro
11,1,10,2018,23755,Teupin Gajah
11,1,10,2019,23755,Ujung Padang Asahan
11,1,10,2020,23755,Pulo Ie Ii
11,1,10,2021,23755,Pante Raja
11,1,11,2001,23758,Tengah Peulumat
11,1,11,2002,23758,Paya Peulumat
11,1,11,2003,23758,Padang Peulumat
11,1,11,2004,23758,Aur Peulumat
11,1,11,2005,23758,Limau Saring
11,1,11,2006,23758,Beutong
11,1,11,2007,23758,Peuneulop
11,1,11,2008,23758,Gunung Rotan
11,1,11,2009,23758,Keumumu Hilir
11,1,11,2010,23758,Keumumu Hulu
11,1,11,2011,23758,Keumumu Seberang
11,1,11,2012,23758,Sawang Indah
11,1,12,2001,23757,Tutong
11,1,12,2002,23757,Teungoh Iboh
11,1,12,2003,23757,Peulokan
11,1,12,2004,23757,Kuta Iboh
11,1,12,2005,23757,Ujung Padang
11,1,12,2006,23757,Blang Baru
11,1,12,2007,23757,Blang Poroh
11,1,12,2008,23757,Pulo Ie
11,1,12,2009,23757,Suak Lokan
11,1,12,2010,23757,Iku Lhueng
11,1,12,2011,23757,Kuta Trieng
11,1,12,2012,23757,Pante Geulima
11,1,12,2013,23757,Panton Pawoh
11,1,12,2014,23757,Batee Meucanang
11,1,12,2015,23757,Panton Rubek
11,1,13,2001,23770,Koto
11,1,13,2002,23770,Alur Keujrun
11,1,13,2003,23770,Jambo Papan
11,1,13,2004,23770,Malaka
11,1,13,2005,23770,Koto Indarung
11,1,13,2006,23770,Siurai-urai
11,1,13,2007,23770,Kampung Sawah
11,1,13,2008,23770,Kampung Padang
11,1,13,2009,23770,Pulo Air
11,1,13,2010,23770,Lawe Melang
11,1,13,2011,23770,Mersak
11,1,13,2012,23770,Simpang Dua
11,1,13,2013,23770,Simpang Tiga
11,1,14,2001,23779,Paya Dapur
11,1,14,2002,23779,Sapik
11,1,14,2003,23779,Alai
11,1,14,2004,23779,Durian Kawan
11,1,14,2005,23779,Lawe Sawah
11,1,14,2006,23779,Lawe Buluh Didi
11,1,14,2007,23779,Pucuk Lembang
11,1,14,2008,23779,Paya Laba
11,1,14,2009,23779,Lawe Cimanok
11,1,15,2001,23777,Pasie Seubadeh
11,1,15,2002,23777,Ladang Rimba
11,1,15,2003,23777,Ujong Pulo Rayeuk
11,1,15,2004,23777,Sawah Tingkeum
11,1,15,2005,23777,Simpang
11,1,15,2006,23777,Ujong Pulo Cut
11,1,15,2008,23777,Seuleukat
11,1,16,2005,23776,Pinto Rimba
11,1,16,2006,23776,Krueng Luas
11,1,16,2007,23776,Jambo Dalem
11,1,16,2008,23776,Kapa Sesak
11,1,16,2009,23776,Seuneubok Punto
11,1,16,2010,23776,Seuneubok Pusaka
11,1,16,2011,23776,Alur Bujok
11,1,16,2012,23776,Titi Poben
11,1,17,2001,23778,Buket Gadeng
11,1,17,2002,23778,Rambong
11,1,17,2003,23778,Seuneubok Keuranji
11,1,17,2004,23778,Seuneubok Alur Buloh
11,1,17,2005,23778,Ujong Tanoh
11,1,17,2006,23778,Ujong Gunong Cut
11,1,17,2007,23778,Ujong Gunung Rayeuk
11,1,17,2008,23778,Beutong
11,1,17,2009,23778,Jambo Keupok
11,1,17,2010,23778,Alurduamas
11,1,18,2001,23775,Ladang Rimba
11,1,18,2002,23775,Gunong Kapho
11,1,18,2003,23775,Kampong Teungoh
11,1,18,2004,23775,Krueng Batee
11,1,18,2005,23775,Pulo Paya
11,1,18,2006,23775,Jambo Papeun
11,1,18,2007,23775,Cot Bayu
11,1,18,2008,23775,Naca
11,1,18,2009,23775,Ie Jeureuneh
11,1,18,2010,23775,Lhok Raya
11,2,1,2001,24661,Engkeran
11,2,1,2002,24661,Rumah Kampung
11,2,1,2004,24661,Pasir Bangun
11,2,1,2006,24661,Kubu
11,2,1,2007,24661,Lawe Kongker
11,2,1,2008,24661,Kuta Cingkam Ii
11,2,1,2009,24661,Muara Baru
11,2,1,2011,24661,Kuta Batu I
11,2,1,2012,24661,Kuta Cingkam I
11,2,1,2013,24661,Kuta Batu Ii
11,2,1,2014,24661,Lawe Sempilang
11,2,1,2015,24661,Prapat Batu Nunggul
11,2,1,2016,24661,Pulo Sepang
11,2,1,2017,24661,Rih Mbelang
11,2,1,2018,24661,Kute Batu Baru
11,2,1,2019,24661,Darul Amin
11,2,1,2020,24661,Lawe Lubang Indah
11,2,1,2021,24661,Batu Hamparan
11,2,1,2022,24661,Paye Munje
11,2,1,2023,24661,Pulo Ndapdap
11,2,1,2024,24661,Pasir Nunggul
11,2,1,2025,24661,Cingkham Mekhanggun
11,2,1,2026,24661,Pintu Khimbe
11,2,1,2027,24661,Lawe Kongker Hilir
11,2,1,2028,24661,Pulo Gadung
11,2,1,2029,24661,Pasikh Pehkmate
11,2,1,2030,24661,Pasikh Nunang
11,2,1,2031,24661,Deleng Kukusen
11,2,2,2001,24676,Bukit Merdeka
11,2,2,2002,24676,Darul Aman
11,2,2,2003,24676,Lawe Kesumpat
11,2,2,2004,24676,Lawe Tua Gabungan
11,2,2,2005,24676,Lawe Sigala Ii
11,2,2,2006,24676,Lawe Sigala Timur
11,2,2,2007,24676,Lawe Sigala Barat
11,2,2,2008,24676,Suka Damai
11,2,2,2009,24676,Kute Tengah
11,2,2,2010,24676,Tanah Baru
11,2,2,2011,24676,Kedataran Gabungan
11,2,2,2012,24676,Gabungan Parsaroan
11,2,2,2013,24676,Lawe Loning Gabungan
11,2,2,2014,24676,Lawe Loning Aman
11,2,2,2015,24676,Suka Maju
11,2,2,2016,24676,Lawe Tua Makmur
11,2,2,2017,24676,Lawe Tua Persatuan
11,2,2,2018,24676,Lawe Serke
11,2,2,2019,24676,Lawe Rakat
11,2,2,2020,24676,Suka Jaya
11,2,2,2021,24676,Enmiya Batu Dua Ratus
11,2,2,2022,24676,Sebungke
11,2,2,2023,24676,Bukit Sepakat
11,2,2,2024,24676,Lawe Loning Sepakat
11,2,2,2025,24676,Lawe Loning I
11,2,2,2026,24676,Gaya Jaya
11,2,2,2027,24676,Gelah Musara
11,2,2,2028,24676,Mulie Dame
11,2,2,2029,24676,Lawe Loning Hakhapen
11,2,2,2030,24676,Karya Indah
11,2,2,2031,24676,Kayu Mbelin
11,2,2,2032,24676,Lawe Sigala Barat Jaya
11,2,2,2033,24676,Lawe Pekhidinen
11,2,2,2034,24676,Kertimbang
11,2,2,2035,24676,Ndauh Nitenggo
11,2,3,2001,24672,Bambel Gabungan
11,2,3,2002,24672,Kisam
11,2,3,2005,24672,Lawe Hijo
11,2,3,2006,24672,Pinding
11,2,3,2009,24672,Terutung Megara Asli
11,2,3,2011,24672,Biak Muli
11,2,3,2012,24672,Kute Lang-lang
11,2,3,2013,24672,Pedesi
11,2,3,2014,24672,Terutung Payung Hulu
11,2,3,2015,24672,Terutung Payung Hilir
11,2,3,2016,24672,Tualang Sembilar
11,2,3,2017,24672,Kuning I
11,2,3,2018,24672,Kuning Ii
11,2,3,2019,24672,Cinta Damai
11,2,3,2020,24672,Likat
11,2,3,2021,24672,Rikit
11,2,3,2023,24672,Bambel
11,2,3,2025,24672,Lawe Kihing
11,2,3,2026,24672,Terutung Seperai
11,2,3,2027,24672,Kute Seri
11,2,3,2028,24672,Kuta Antara
11,2,3,2029,24672,Pulo Perengge
11,2,3,2031,24672,Pulo Kendondong
11,2,3,2033,24672,Pancakh Iman
11,2,3,2034,24672,Biak Muli Baru
11,2,3,2035,24672,Biak Muli Pantai Raja
11,2,3,2036,24672,Biak Muli Sejahtera
11,2,3,2037,24672,Lembah Haji
11,2,3,2038,24672,Terutung Payunggabungan
11,2,3,2039,24672,Lawe Hijo Metuah
11,2,3,2040,24672,Ampera
11,2,3,2041,24672,Tembilakh Mbakhu
11,2,3,2042,24672,Kute Lang-lang Bakhu
11,2,4,2001,24664,Kota Kutacane
11,2,4,2002,24664,Perapat Hilir
11,2,4,2003,24664,Perapat Hulu
11,2,4,2004,24664,Muara Lawe Bulan
11,2,4,2005,24664,Mbarung
11,2,4,2006,24664,Batu Mbulan Asli
11,2,4,2007,24664,Batu Mbulan I
11,2,4,2008,24664,Batu Mbulan Ii
11,2,4,2009,24664,Kampung Raja
11,2,4,2010,24664,Pulonas
11,2,4,2011,24664,Kampung Melayu Gabungan
11,2,4,2012,24664,Terutung Pedi
11,2,4,2013,24664,Kute Rih
11,2,4,2014,24664,Gumpang Jaya
11,2,4,2015,24664,Pulo Latong
11,2,4,2016,24664,Kutacane Lama
11,2,4,2017,24664,Batu Mbulan Mbaru
11,2,4,2018,24664,Pulo Peding
11,2,4,2019,24664,Mendabe
11,2,4,2020,24664,Ujung Barat
11,2,4,2021,24664,Pekhapat Titi Panjang
11,2,4,2022,24664,Pekhapat Sepakat
11,2,4,2023,24664,Alas Marantcar
11,2,4,2024,24664,Batu Mbulan Sepakat
11,2,4,2025,24664,Pulo Sanggakh
11,2,4,2026,24664,Melayu I
11,2,4,2027,24664,Mbarung Datuk Saudane
11,2,5,2005,24666,Salang Alas
11,2,5,2009,24666,Kuta Pasir
11,2,5,2011,24666,Purwodadi
11,2,5,2012,24666,Kuta Tinggi
11,2,5,2013,24666,Kampung Baru
11,2,5,2014,24666,Peranginan
11,2,5,2015,24666,Natam
11,2,5,2025,24666,Kumbang Jaya
11,2,5,2026,24666,Kumbang Indah
11,2,5,2027,24666,Natam Baru
11,2,5,2029,24666,Deleng Megakhe
11,2,5,2030,24666,Lawe Bekung
11,2,5,2031,24666,Lawe Bekung Tampahan
11,2,5,2032,24666,Badar Indah
11,2,5,2033,24666,Batu Mbekhong
11,2,5,2034,24666,Tanah Merah
11,2,5,2035,24666,Tanoh Megakhe
11,2,5,2036,24666,Lawe Sekerah
11,2,6,2001,24673,Pardomuan Ii
11,2,6,2002,24673,Lawe Desky I
11,2,6,2003,24673,Lawe Desky Sabas
11,2,6,2004,24673,Pardomuan I
11,2,6,2005,24673,Cinta Damai
11,2,6,2006,24673,Pardamean
11,2,6,2007,24673,Lawe Desky Tongah
11,2,6,2008,24673,Kute Bakti
11,2,6,2010,24673,Muara Situlen
11,2,6,2011,24673,Sejahtera
11,2,6,2012,24673,Kute Makmur
11,2,6,2013,24673,Pardamean
11,2,6,2014,24673,Lawe Mantik
11,2,6,2015,24673,Cinta Makmur
11,2,6,2016,24673,Muara Setia
11,2,6,2017,24673,Tanoh Alas
11,2,6,2018,24673,Sejahtera Baru
11,2,6,2024,24673,Lawe Tawakh
11,2,6,2025,24673,Sabilussalam
11,2,6,2026,24673,Lawe Desky Jaya
11,2,6,2027,24673,Pintu Alas
11,2,7,2001,24663,Gulo
11,2,7,2002,24663,Pulo Piku
11,2,7,2003,24663,Terutung Kute
11,2,7,2004,24663,Kute Ujung
11,2,7,2005,24663,Lawe Stul
11,2,7,2006,24663,Kite Merangun
11,2,7,2007,24663,Mamas
11,2,7,2008,24663,Tanjung Lama
11,2,7,2009,24663,Tanjung Muda
11,2,7,2010,24663,Rambung Teldak
11,2,7,2011,24663,Tanjung Aman
11,2,7,2012,24663,Sri Muda
11,2,7,2013,24663,Ujung Baru
11,2,7,2014,24663,Kute Rambe
11,2,7,2015,24663,Mamas Baru
11,2,7,2016,24663,Rambung Jaya
11,2,7,2017,24663,Makmur Jaya
11,2,7,2018,24663,Darul Makmur
11,2,7,2019,24663,Tanjung Bakhu
11,2,7,2020,24663,Pulo Gabung
11,2,7,2021,24663,Kokhtan Jaya
11,2,7,2022,24663,Istiqamah
11,2,7,2023,24663,Lawe Mamas Indah
11,2,7,2024,24663,Tanjung Leuser
11,2,7,2025,24663,Simpang Iv Tanjung
11,2,7,2026,24663,Lawe Pinis
11,2,7,2027,24663,Buntul Kendawi
11,2,7,2028,24663,Kuning Abadi
11,2,8,2001,24665,Pasir Gala
11,2,8,2002,24665,Pasir Penjengakan
11,2,8,2003,24665,Kutambaru
11,2,8,2004,24665,Lawe Sagu Hulu
11,2,8,2005,24665,Lawe Sagu Hilir
11,2,8,2006,24665,Kute Bantil
11,2,8,2011,24665,Lawe Kolok
11,2,8,2012,24665,Lawe Rutung
11,2,8,2013,24665,Kampung Nangka
11,2,8,2014,24665,Tenembak Juhar
11,2,8,2015,24665,Simpang Empat
11,2,8,2016,24665,Kuta Buluh Botong
11,2,8,2017,24665,Katambaru Becawan
11,2,8,2018,24665,Lawe Kinge
11,2,8,2019,24665,Kandang Mbelang Mandiri
11,2,8,2020,24665,Mbacang Racun
11,2,8,2021,24665,Telaga Mekar
11,2,8,2023,24665,Pulonas Baru
11,2,8,2025,24665,Kuta Genting
11,2,8,2026,24665,Lawe Sagu Baru
11,2,8,2027,24665,Lawe Sagu
11,2,8,2028,24665,Pekhapet Timur
11,2,8,2029,24665,Bahagia
11,2,8,2030,24665,Kute Galuh Asli
11,2,9,2001,24671,Kute Lengat Pangan
11,2,9,2002,24671,Kute Lengat Selian
11,2,9,2003,24671,Tualang Baru
11,2,9,2004,24671,Alur Buluh
11,2,9,2005,24671,Maha Singkil
11,2,9,2006,24671,Tenembak Bintang
11,2,9,2007,24671,Kute Lingga
11,2,9,2008,24671,Rikit Bur
11,2,9,2010,24671,Kerukunan
11,2,9,2011,24671,Lawe Dua
11,2,9,2012,24671,Rema
11,2,9,2013,24671,Bambel Baru
11,2,9,2014,24671,Pejuang
11,2,9,2015,24671,Darussalam
11,2,9,2016,24671,Amaliah
11,2,9,2017,24671,Sebudi Jaya
11,2,9,2018,24671,Gumpang
11,2,9,2019,24671,Kute Gekhat
11,2,9,2020,24671,Paye Khambung
11,2,9,2021,24671,Mbak Sako
11,2,9,2022,24671,Darul Imami
11,2,9,2023,24671,Rikit Bur Ii
11,2,9,2024,24671,Kute Empat Lima
11,2,10,2001,24678,Simpang Semadam
11,2,10,2002,24678,Semadam Awal
11,2,10,2003,24678,Semadam Asal
11,2,10,2004,24678,Lawe Kinga Gabungan
11,2,10,2005,24678,Lawe Kinga Tebing Tinggi
11,2,10,2006,24678,Kebun Sere
11,2,10,2007,24678,Lawe Beringin Horas
11,2,10,2008,24678,Lawe. Berigin Gayo
11,2,10,2009,24678,Suka Makmur
11,2,10,2010,24678,Pasar Puntung
11,2,10,2011,24678,Titi Pasir
11,2,10,2012,24678,Lawe Petanduk I
11,2,10,2013,24678,Ngkeran Alur Buluh
11,2,10,2014,24678,Kampung Baru
11,2,10,2015,24678,Sepakat Segenap
11,2,10,2016,24678,Selamat Indah
11,2,10,2017,24678,Lawe Kinge Lapter
11,2,10,2018,24678,Lawe Mejile
11,2,10,2019,24678,Lawe Petanduk-ii
11,2,11,2004,24675,Titi Mas
11,2,11,2005,24675,Meranti
11,2,11,2006,24675,Kute Lang-lang
11,2,11,2007,24675,Lawe Sumur
11,2,11,2008,24675,Pardamaian
11,2,11,2009,24675,Salim Pipit
11,2,11,2010,24675,Penguhapan
11,2,11,2011,24675,Lumban Tua
11,2,11,2012,24675,Mutiara Damai
11,2,11,2013,24675,Dolok Nauli
11,2,11,2014,24675,Tuhi Jongkat
11,2,11,2015,24675,Uning Sigugur
11,2,11,2016,24675,Lumban Sitio-tio
11,2,11,2017,24675,Lawe Malum
11,2,11,2018,24675,Alur Baning
11,2,11,2019,24675,Lingga Alas
11,2,11,2020,24675,Khambung Tumbung
11,2,11,2021,24675,Tuah Mesade
11,2,11,2022,24675,Sumukh Alas
11,2,11,2023,24675,Alukh Bakhu
11,2,11,2024,24675,Sepekhinding
11,2,11,2025,24675,Tanoh Subukh
11,2,11,2026,24675,Pinggan Mbelang
11,2,11,2027,24675,Sigai Indah
11,2,11,2028,24675,Ukekh Deleng
11,2,11,2029,24675,Alas Mesikhat
11,2,11,2030,24675,Titi Hakhapen
11,2,12,2001,24662,Aunan Sepakat
11,2,12,2002,24662,Lawe Penanggalan
11,2,12,2003,24662,Lawe Mengkudu
11,2,12,2004,24662,Jambur Lak-lak
11,2,12,2005,24662,Simpang Tiga Jongar
11,2,12,2006,24662,Jongar Asli
11,2,12,2007,24662,Ketambe
11,2,12,2008,24662,Rumah Bundar
11,2,12,2009,24662,Penyeberangan Cingkam
11,2,12,2010,24662,Deleng Damar
11,2,12,2011,24662,Bintang Bener
11,2,12,2012,24662,Suka Rimbun
11,2,12,2013,24662,Lawe Aunan
11,2,12,2014,24662,Bener Bepapah
11,2,12,2015,24662,Penungkunen
11,2,12,2016,24662,Datok Pining
11,2,12,2017,24662,Kati Maju
11,2,12,2018,24662,Leuser
11,2,12,2019,24662,Jati Sara
11,2,12,2020,24662,Bukit Mbakhu
11,2,12,2021,24662,Kayu Metangur
11,2,12,2022,24662,Lawe Sembekan
11,2,12,2023,24662,Lawe Beringin
11,2,12,2024,24662,Lawe Ger-ger
11,2,12,2025,24662,Simpur Jaya
11,2,13,2001,24660,Salang Baru
11,2,13,2002,24660,Ranto Dior
11,2,13,2003,24660,Lembah Alas
11,2,13,2004,24660,Tenembak Lang-lang
11,2,13,2005,24660,Salang Sigotom
11,2,13,2006,24660,Tualang Lama
11,2,13,2007,24660,Gusung Batu
11,2,13,2008,24660,Kaya Pangur
11,2,13,2009,24660,Sepakat
11,2,13,2010,24660,Lawe Pangkat
11,2,13,2011,24660,Bunga Melur
11,2,13,2012,24660,Penampaan
11,2,13,2013,24660,Terutung Mbelang
11,2,13,2014,24660,Salang Muara
11,2,13,2015,24660,Lawe Hakhum
11,2,13,2016,24660,Tanoh Khukahen
11,2,13,2017,24660,Tading Ni Ulihi
11,2,13,2018,24660,Peseluk Pesimbe
11,2,13,2019,24660,Kane Lot
11,2,13,2020,24660,Muhajirin
11,2,13,2021,24660,Beriring Naru
11,2,13,2022,24660,Kati Jeroh
11,2,14,2001,24670,Terutung Megara Lawe Pasaran
11,2,14,2002,24670,Kisam Gabungan
11,2,14,2003,24670,Kisam Kute Pasir
11,2,14,2004,24670,Lawe Sumur
11,2,14,2005,24670,Lawe Sumur Baru
11,2,14,2006,24670,Kute Lesung
11,2,14,2007,24670,Berandang
11,2,14,2008,24670,Kute Bunin
11,2,14,2009,24670,Buah Pala
11,2,14,2010,24670,Panosan
11,2,14,2011,24670,Lawe Pasaran Tengku Mbelin
11,2,14,2012,24670,Terutung Megahke Mbakhu
11,2,14,2013,24670,Kisam Lestari
11,2,14,2014,24670,Kisam Kute Rambe
11,2,14,2015,24670,Lawe Polak
11,2,14,2016,24670,Lawes Sumur Sepakat
11,2,14,2017,24670,Setia Baru
11,2,14,2018,24670,Teger Miko
11,2,15,2001,24674,Salim Pinim I
11,2,15,2002,24674,Jambur Damar
11,2,15,2003,24674,Alur Langsat
11,2,15,2004,24674,Rambah Sayang
11,2,15,2006,24674,Rumah Luar
11,2,15,2007,24674,Tenembak Alas
11,2,15,2008,24674,Lawe Tungkal
11,2,15,2009,24674,Salim Pinim Ii
11,2,15,2010,24674,Jambukh Pekhmate
11,2,15,2011,24674,Khutung Mbelang
11,2,15,2012,24674,Timang Rasa
11,2,15,2013,24674,Stambul Jaya
11,2,15,2014,24674,Alur Nangke
11,2,15,2015,24674,Kute Mejile
11,2,16,2001,24677,Bintang Alga Musara
11,2,16,2002,24677,Bintang Bukit Indah
11,2,16,2003,24677,Tanjung Sari
11,2,16,2004,24677,Bun-bun Alas
11,2,16,2005,24677,Naga Timbul
11,2,16,2006,24677,Gunung Pak-pak
11,2,16,2007,24677,Bukit Meriah
11,2,16,2008,24677,Permata Musara
11,2,16,2009,24677,Laut Tawar
11,2,16,2010,24677,Kane Mende
11,2,16,2011,24677,Lawe Sekhakut
11,2,16,2012,24677,Bunbun Indah
11,2,16,2013,24677,Suka Damai
11,2,16,2014,24677,Tuah Kekhine
11,2,16,2015,24677,Punce Nali
11,2,16,2016,24677,Sade Ate
11,2,16,2017,24677,Akhih Majile
11,2,16,2018,24677,Ukhat Peseluk
11,2,16,2019,24677,Tunas Mude
11,2,16,2020,24677,Gaye Sendah
11,2,16,2021,24677,Kute Hakhapen
11,2,16,2022,24677,Kompas
11,2,16,2023,24677,Sepakat
11,3,1,2001,24455,Alue Luddin Sa
11,3,1,2002,24455,Alue Luddin Dua
11,3,1,2003,24455,Alue Dalam
11,3,1,2004,24455,Dama Pulo Sa
11,3,1,2005,24455,Dama Pulo Dua
11,3,1,2006,24455,Buket Kulam
11,3,1,2007,24455,Seuneubok Teungoh
11,3,1,2008,24455,Jungka Gajah
11,3,1,2009,24455,Seuneubok Simpang
11,3,1,2010,24455,Matang Pineung
11,3,1,2011,24455,Lhok Geulumpang
11,3,1,2012,24455,Blang Buket
11,3,1,2013,24455,Meunasah Keutapang
11,3,1,2014,24455,Buket Rumia
11,3,1,2015,24455,Alue Gadeng
11,3,1,2016,24455,Kapai Baro
11,3,1,2017,24455,Seuneubok Tuha Sa
11,3,1,2018,24455,Seuneubok Tuha Dua
11,3,1,2019,24455,Seuneubok Buloh
11,3,1,2020,24455,Gaseh Sayang
11,3,1,2021,24455,Alue Lhok
11,3,1,2022,24455,Trieng Gadeng
